cdsID	uniprot	u_ev	spur	s_ev	cel	cel_ev	dmel	dmel_ev
lcl|NW_011937548.1_cds_XP_011413203.1_36867	NA	NA	XP_011672318.1	1.39e-120	F42G4.3c	1.07e-82	NA	NA
lcl|NW_011937548.1_cds_XP_011413199.1_36868	NA	NA	XP_030842825.1	0	W08D2.5a	0	NA	NA
lcl|NW_011937548.1_cds_XP_011413198.1_36869	NA	NA	XP_030842825.1	0	W08D2.5a	0	NA	NA
lcl|NW_011937548.1_cds_XP_011413201.1_36870	NA	NA	XP_030842825.1	0	W08D2.5a	0	NA	NA
lcl|NW_011937548.1_cds_NP_001292233.1_36871	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_011413205.1_36872	NA	NA	XP_030843107.1	8.27e-67	T05G5.10b	1.67e-56	FBgn0285952	2.4e-21
lcl|NW_011937548.1_cds_XP_011413204.1_36873	NA	NA	XP_030843107.1	1.1e-66	T05G5.10b	2.72e-56	FBgn0285952	2.69e-21
lcl|NW_011937548.1_cds_XP_011413206.1_36874	NA	NA	XP_030843107.1	5.21e-67	T05G5.10b	1e-56	FBgn0285952	2.14e-21
lcl|NW_011937548.1_cds_XP_011413207.1_36875	NA	NA	XP_030843109.1	5.75e-43	F33A8.3	8.63e-39	NA	NA
lcl|NW_011937548.1_cds_XP_011413209.1_36876	NA	NA	XP_030842743.1	2.79e-60	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_011413210.2_36877	NA	NA	XP_011679465.2	6.56e-32	K08F8.3	2.94e-38	NA	NA
lcl|NW_011937548.1_cds_XP_019918688.1_36878	NA	NA	XP_030849534.1	5.22e-30	K12H6.3	2.77e-27	NA	NA
lcl|NW_011937548.1_cds_XP_011413212.1_36879	NA	NA	XP_011679465.2	1.43e-28	K08F8.3	3.49e-26	NA	NA
lcl|NW_011937548.1_cds_XP_019918676.1_36880	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_019918687.1_36881	NA	NA	XP_030842881.1	2.03e-25	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_011413214.1_36882	NA	NA	XP_788239.3	7.25e-34	W03C9.4c	5.99e-31	NA	NA
lcl|NW_011937548.1_cds_XP_011413215.1_36883	NA	NA	XP_788239.3	7.25e-34	W03C9.4c	5.99e-31	NA	NA
lcl|NW_011937548.1_cds_XP_011413266.1_36884	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_019918677.1_36885	NA	NA	XP_030842639.1	6.75e-147	B0302.1b	8.75e-82	NA	NA
lcl|NW_011937548.1_cds_XP_011413216.1_36886	NA	NA	XP_030849332.1	1.37e-55	Y55F3AM.14	5.46e-25	NA	NA
lcl|NW_011937548.1_cds_XP_011413217.1_36887	NA	NA	XP_030849332.1	1.54e-55	Y55F3AM.14	5.17e-25	NA	NA
lcl|NW_011937548.1_cds_XP_011413220.1_36888	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_011413221.1_36889	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_011413222.1_36890	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_019918679.1_36891	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_011413219.1_36892	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_011413232.1_36893	NA	NA	XP_030842842.1	0	Y64G10A.7a	0	NA	NA
lcl|NW_011937548.1_cds_XP_011413226.1_36894	NA	NA	XP_030842842.1	0	Y64G10A.7b	0	NA	NA
lcl|NW_011937548.1_cds_XP_011413227.1_36895	NA	NA	XP_030842842.1	0	Y64G10A.7b	0	NA	NA
lcl|NW_011937548.1_cds_XP_011413230.1_36896	NA	NA	XP_030842842.1	0	Y64G10A.7d	0	NA	NA
lcl|NW_011937548.1_cds_XP_011413231.1_36897	NA	NA	XP_030842842.1	0	Y64G10A.7a	0	NA	NA
lcl|NW_011937548.1_cds_XP_011413229.1_36898	NA	NA	XP_030842842.1	0	Y64G10A.7b	0	NA	NA
lcl|NW_011937548.1_cds_XP_011413224.1_36899	NA	NA	XP_030842842.1	0	Y64G10A.7a	0	NA	NA
lcl|NW_011937548.1_cds_XP_011413223.1_36900	NA	NA	XP_030842842.1	0	Y64G10A.7a	0	NA	NA
lcl|NW_011937548.1_cds_XP_011413235.1_36901	NA	NA	XP_030842842.1	0	Y64G10A.7a	0	NA	NA
lcl|NW_011937548.1_cds_XP_011413234.1_36902	NA	NA	XP_030842842.1	0	Y64G10A.7b	0	NA	NA
lcl|NW_011937548.1_cds_XP_011413225.1_36903	NA	NA	XP_030842842.1	0	Y64G10A.7a	0	NA	NA
lcl|NW_011937548.1_cds_XP_011413236.1_36904	NA	NA	XP_030853066.1	2.46e-169	T05C3.2	0	NA	NA
lcl|NW_011937548.1_cds_XP_019918681.1_36905	NA	NA	XP_030843118.1	1.91e-98	C01C7.1b	7.95e-118	FBgn0263998	5.55e-47
lcl|NW_011937548.1_cds_XP_019918682.1_36906	NA	NA	XP_030843118.1	1.91e-98	C01C7.1b	7.95e-118	FBgn0263998	5.55e-47
lcl|NW_011937548.1_cds_XP_019918683.1_36907	NA	NA	XP_030843118.1	1.91e-98	C01C7.1b	7.95e-118	FBgn0263998	5.55e-47
lcl|NW_011937548.1_cds_XP_011413237.1_36908	NA	NA	XP_030843118.1	1.91e-98	C01C7.1b	7.95e-118	FBgn0263998	5.55e-47
lcl|NW_011937548.1_cds_XP_011413238.1_36909	NA	NA	XP_030843118.1	1.91e-98	C01C7.1b	7.95e-118	FBgn0263998	5.55e-47
lcl|NW_011937548.1_cds_XP_011413239.1_36910	NA	NA	XP_030843118.1	1.91e-98	C01C7.1b	7.95e-118	FBgn0263998	5.55e-47
lcl|NW_011937548.1_cds_XP_011413241.1_36911	NA	NA	XP_030843118.1	1.91e-98	C01C7.1b	7.95e-118	FBgn0263998	5.55e-47
lcl|NW_011937548.1_cds_XP_011413240.1_36912	NA	NA	XP_030843118.1	2.64e-98	C01C7.1b	6.03e-118	FBgn0263998	5.55e-47
lcl|NW_011937548.1_cds_XP_011413244.1_36913	NA	NA	XP_030843118.1	2.86e-98	C01C7.1b	1.12e-117	FBgn0263998	5.53e-47
lcl|NW_011937548.1_cds_XP_011413246.1_36914	NA	NA	XP_030843118.1	1.45e-100	C01C7.1b	1.11e-119	FBgn0263998	5.46e-47
lcl|NW_011937548.1_cds_XP_011413247.1_36915	NA	NA	XP_030843118.1	1.45e-100	C01C7.1b	1.11e-119	FBgn0263998	5.46e-47
lcl|NW_011937548.1_cds_XP_011413248.1_36916	NA	NA	XP_030843118.1	1.45e-100	C01C7.1b	1.11e-119	FBgn0263998	5.46e-47
lcl|NW_011937548.1_cds_XP_011413251.1_36917	NA	NA	XP_030843118.1	2.63e-100	C01C7.1b	3.28e-120	FBgn0263998	4.19e-47
lcl|NW_011937548.1_cds_XP_011413250.1_36918	NA	NA	XP_030843118.1	6.69e-94	C01C7.1b	2.06e-102	FBgn0263998	5.2e-47
lcl|NW_011937548.1_cds_XP_011413253.1_36919	NA	NA	XP_030843188.1	2.75e-50	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_011413254.1_36920	NA	NA	XP_030834933.1	1.31e-143	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_011413255.1_36921	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_011413264.2_36922	NA	NA	XP_030834933.1	2.96e-149	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_019918684.1_36923	NA	NA	XP_030834933.1	2.96e-149	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_019918685.1_36924	NA	NA	XP_030842571.1	6.19e-156	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_011413261.1_36925	NA	NA	XP_030842571.1	6.19e-156	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_011413263.1_36926	NA	NA	XP_030842571.1	1.8e-154	NA	NA	NA	NA
lcl|NW_011937548.1_cds_XP_019918686.1_36927	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937551.1_cds_XP_019918689.1_36928	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937551.1_cds_XP_019918693.1_36929	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937551.1_cds_XP_011413271.1_36930	NA	NA	XP_030830646.1	5.5e-77	T07F10.4a	1.65e-52	NA	NA
lcl|NW_011937551.1_cds_XP_011413272.1_36931	NA	NA	XP_030830646.1	5.5e-77	T07F10.4a	1.65e-52	NA	NA
lcl|NW_011937551.1_cds_XP_011413273.1_36932	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937551.1_cds_XP_011413307.1_36933	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937551.1_cds_XP_011413274.1_36934	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937551.1_cds_XP_019918692.1_36935	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937551.1_cds_XP_011413277.1_36936	NA	NA	XP_030844904.1	5.06e-31	C24H11.6	1.28e-26	NA	NA
lcl|NW_011937551.1_cds_XP_011413278.1_36937	NA	NA	XP_003728171.1	1.08e-32	NA	NA	NA	NA
lcl|NW_011937551.1_cds_XP_011413279.1_36938	NA	NA	XP_030849173.1	5.79e-120	F59A6.1a	1.7e-48	NA	NA
lcl|NW_011937551.1_cds_XP_011413280.1_36939	NA	NA	XP_030849173.1	5.79e-120	F59A6.1a	1.7e-48	NA	NA
lcl|NW_011937551.1_cds_XP_011413281.1_36940	NA	NA	XP_030849173.1	5.79e-120	F59A6.1a	1.7e-48	NA	NA
lcl|NW_011937551.1_cds_XP_011413282.1_36941	NA	NA	XP_030849173.1	5.79e-120	F59A6.1a	1.7e-48	NA	NA
lcl|NW_011937551.1_cds_XP_011413283.1_36942	NA	NA	XP_030849173.1	5.79e-120	F59A6.1a	1.7e-48	NA	NA
lcl|NW_011937551.1_cds_XP_011413284.1_36943	NA	NA	XP_030849173.1	5.79e-120	F59A6.1a	1.7e-48	NA	NA
lcl|NW_011937551.1_cds_XP_011413287.1_36944	NA	NA	XP_030849173.1	5.01e-120	F59A6.1a	1.63e-48	NA	NA
lcl|NW_011937551.1_cds_XP_019918691.1_36945	NA	NA	XP_030849173.1	8.35e-113	F59A6.1a	5.02e-44	NA	NA
lcl|NW_011937551.1_cds_XP_011413288.2_36946	NA	NA	XP_030845014.1	3.91e-152	C02H7.3b	7.17e-116	FBgn0030613	4.61e-48
lcl|NW_011937551.1_cds_XP_011413301.1_36947	NA	NA	XP_030830155.1	0	T23D8.1a	1.43e-28	NA	NA
lcl|NW_011937551.1_cds_XP_011413302.1_36948	NA	NA	XP_030830155.1	0	T23D8.1a	1.43e-28	NA	NA
lcl|NW_011937551.1_cds_XP_019918690.1_36949	NA	NA	XP_784204.4	1.32e-45	NA	NA	NA	NA
lcl|NW_011937551.1_cds_XP_011413304.1_36950	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937551.1_cds_XP_011413306.1_36951	NA	NA	XP_794217.1	0	ZK430.7	2.93e-149	FBgn0036500	9.88e-25
lcl|NW_011937551.1_cds_XP_011413309.1_36952	NA	NA	XP_030832654.1	2.69e-30	NA	NA	NA	NA
lcl|NW_011937554.1_cds_XP_011413310.1_36953	NA	NA	XP_791892.4	2.94e-81	T06E6.1	3.24e-50	NA	NA
lcl|NW_011937555.1_cds_XP_019918694.1_36954	NA	NA	XP_030833437.1	1.16e-24	Y48G1C.2a	9.84e-24	NA	NA
lcl|NW_011937556.1_cds_XP_011413315.2_36955	NA	NA	XP_011664428.1	1.79e-73	NA	NA	NA	NA
lcl|NW_011937556.1_cds_XP_011413318.1_36956	NA	NA	XP_030832433.1	0	F37E3.1	6.93e-159	FBgn0022942	7.53e-42
lcl|NW_011937556.1_cds_XP_011413319.1_36957	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937556.1_cds_XP_011413320.1_36958	NA	NA	XP_030832696.1	0	NA	NA	NA	NA
lcl|NW_011937556.1_cds_XP_019918697.1_36959	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937556.1_cds_XP_019918695.1_36960	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937556.1_cds_XP_019918696.1_36961	NA	NA	XP_030841259.1	8.48e-34	Y51A2D.4	1.08e-27	NA	NA
lcl|NW_011937557.1_cds_XP_019918698.1_36962	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937557.1_cds_XP_019918699.1_36963	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413333.1_36964	NA	NA	XP_030843113.1	1.44e-23	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413332.1_36965	NA	NA	XP_030843113.1	1.44e-23	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413330.1_36966	NA	NA	XP_030843113.1	1.45e-23	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413335.1_36967	NA	NA	XP_030843113.1	1.39e-23	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413331.1_36968	NA	NA	XP_030843113.1	1.45e-23	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413334.1_36969	NA	NA	XP_030843113.1	1.4e-23	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_019918703.1_36970	NA	NA	XP_030843113.1	1.45e-23	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413328.1_36971	NA	NA	XP_030843113.1	1.45e-23	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413336.1_36972	NA	NA	XP_030831320.1	1.15e-68	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_019918704.1_36973	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413337.1_36974	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413338.1_36975	NA	NA	XP_030842342.1	9.15e-123	R07G3.1	1.88e-122	FBgn0010341	9.12e-40
lcl|NW_011937558.1_cds_XP_011413339.1_36976	NA	NA	XP_030835439.1	3.77e-62	Y48B6A.6b	2.99e-46	NA	NA
lcl|NW_011937558.1_cds_XP_019918701.1_36977	NA	NA	NP_999705.1	1.16e-52	ZK970.6	1.72e-51	NA	NA
lcl|NW_011937558.1_cds_XP_019918700.1_36978	NA	NA	XP_030833903.1	2.49e-45	C30G4.3	3.24e-42	NA	NA
lcl|NW_011937558.1_cds_XP_011413340.1_36979	NA	NA	XP_030842703.1	3.89e-101	K08D12.1	1.62e-62	NA	NA
lcl|NW_011937558.1_cds_XP_011413342.1_36980	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_019918702.1_36981	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413343.2_36982	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413344.1_36983	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413345.1_36984	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413347.1_36985	NA	NA	XP_792641.1	3.14e-64	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413346.1_36986	NA	NA	XP_792641.1	3.17e-64	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413348.1_36987	NA	NA	XP_030854242.1	4.27e-78	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413349.1_36988	NA	NA	XP_030848272.1	1.99e-29	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413351.1_36989	NA	NA	XP_030848272.1	3.09e-31	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413352.1_36990	NA	NA	XP_030848272.1	5.01e-28	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413354.1_36991	NA	NA	XP_030847469.1	6.03e-79	NA	NA	NA	NA
lcl|NW_011937558.1_cds_XP_011413357.2_36992	NA	NA	XP_030848017.1	1.07e-137	T10F2.4	3.09e-90	FBgn0261119	7.59e-36
lcl|NW_011937559.1_cds_XP_011413358.2_36993	NA	NA	XP_030852716.1	1.56e-85	C09D8.1h	6.93e-64	NA	NA
lcl|NW_011937560.1_cds_XP_019918706.1_36994	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937561.1_cds_XP_019918707.1_36995	NA	NA	XP_788725.3	1.24e-54	F32G8.6	3.15e-52	FBgn0003162	1.97e-25
lcl|NW_011937561.1_cds_XP_011413360.1_36996	NA	NA	XP_030855373.1	1.36e-55	ZC190.4	2.23e-22	NA	NA
lcl|NW_011937561.1_cds_XP_011413361.1_36997	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937561.1_cds_XP_011413362.1_36998	NA	NA	XP_030854905.1	6.25e-139	R11.1	1.01e-110	NA	NA
lcl|NW_011937561.1_cds_XP_011413364.1_36999	NA	NA	XP_030855354.1	4.35e-30	NA	NA	NA	NA
lcl|NW_011937561.1_cds_XP_011413365.1_37000	NA	NA	XP_030854549.1	1.64e-72	W04D2.6b	1.24e-35	NA	NA
lcl|NW_011937561.1_cds_XP_011413366.1_37001	NA	NA	XP_030854549.1	1.64e-72	W04D2.6b	1.24e-35	NA	NA
lcl|NW_011937561.1_cds_XP_011413367.1_37002	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937561.1_cds_XP_011413378.1_37003	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937561.1_cds_XP_011413368.1_37004	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937561.1_cds_XP_011413379.2_37005	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937561.1_cds_XP_011413369.1_37006	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937561.1_cds_XP_011413370.1_37007	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937561.1_cds_XP_011413373.1_37008	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937561.1_cds_XP_011413374.1_37009	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937561.1_cds_XP_011413375.1_37010	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937561.1_cds_XP_011413380.2_37011	NA	NA	XP_011673505.2	3.89e-167	C06A8.6	1.98e-21	NA	NA
lcl|NW_011937562.1_cds_XP_011413381.2_37012	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918735.1_37013	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413383.2_37014	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918737.1_37015	NA	NA	XP_030853545.1	5.22e-45	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413473.1_37016	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413384.1_37017	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413387.1_37018	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918724.1_37019	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918725.1_37020	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918732.1_37021	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918733.1_37022	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918734.1_37023	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413391.2_37024	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918710.1_37025	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413394.1_37026	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918722.1_37027	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413392.1_37028	NA	NA	XP_030845128.1	9.94e-50	F35D11.4	3.11e-45	NA	NA
lcl|NW_011937564.1_cds_XP_011413393.1_37029	NA	NA	XP_030845128.1	2.08e-50	F35D11.4	1.15e-45	NA	NA
lcl|NW_011937564.1_cds_XP_011413395.1_37030	NA	NA	XP_798685.5	1.15e-27	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413396.1_37031	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413397.1_37032	NA	NA	XP_030830901.1	1.21e-26	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918709.1_37033	NA	NA	XP_030834559.1	2.31e-60	T15B7.1	4.88e-23	NA	NA
lcl|NW_011937564.1_cds_XP_019918711.1_37034	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918738.1_37035	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918713.1_37036	NA	NA	XP_030834561.1	0	C27A7.5d	0	NA	NA
lcl|NW_011937564.1_cds_XP_011413403.2_37037	NA	NA	XP_030834561.1	0	C27A7.5d	0	NA	NA
lcl|NW_011937564.1_cds_XP_019918712.1_37038	NA	NA	XP_030834561.1	0	C27A7.5d	0	NA	NA
lcl|NW_011937564.1_cds_XP_019918714.1_37039	NA	NA	XP_030834561.1	0	C27A7.5d	1.4e-180	NA	NA
lcl|NW_011937564.1_cds_XP_011413400.1_37040	NA	NA	XP_030855051.1	1.63e-47	C27A7.5d	4.33e-44	NA	NA
lcl|NW_011937564.1_cds_XP_019918715.1_37041	NA	NA	XP_030834567.1	4.39e-128	C27A7.5d	4.05e-121	NA	NA
lcl|NW_011937564.1_cds_XP_011413413.1_37042	NA	NA	XP_030855403.1	2.03e-54	W06A7.3g	1.75e-36	NA	NA
lcl|NW_011937564.1_cds_XP_011413412.1_37043	NA	NA	XP_030855404.1	5.3e-51	W06A7.3e	5.85e-35	NA	NA
lcl|NW_011937564.1_cds_XP_011413411.1_37044	NA	NA	XP_030855404.1	5.97e-51	W06A7.3e	6.21e-35	NA	NA
lcl|NW_011937564.1_cds_XP_011413409.1_37045	NA	NA	XP_030855403.1	1.76e-55	W06A7.3c	1.64e-36	NA	NA
lcl|NW_011937564.1_cds_XP_011413407.1_37046	NA	NA	XP_030855404.1	1.64e-50	W06A7.3b	2.89e-33	NA	NA
lcl|NW_011937564.1_cds_XP_011413406.1_37047	NA	NA	XP_030855404.1	1.83e-50	W06A7.3b	3.04e-33	NA	NA
lcl|NW_011937564.1_cds_XP_011413408.1_37048	NA	NA	XP_030855403.1	4.8e-54	W06A7.3c	1.92e-36	NA	NA
lcl|NW_011937564.1_cds_XP_011413405.1_37049	NA	NA	XP_030855404.1	1.89e-50	W06A7.3c	3.32e-33	NA	NA
lcl|NW_011937564.1_cds_XP_011413404.1_37050	NA	NA	XP_030855404.1	2.43e-50	W06A7.3b	3.66e-33	NA	NA
lcl|NW_011937564.1_cds_XP_011413414.1_37051	NA	NA	XP_030854251.1	0	F43H9.2b	0	FBgn0002524	4.34e-24
lcl|NW_011937564.1_cds_XP_011413481.1_37052	NA	NA	XP_030854251.1	1.34e-139	F43H9.2a	2.47e-115	FBgn0002524	4.53e-22
lcl|NW_011937564.1_cds_XP_019918731.1_37053	NA	NA	XP_030854251.1	1.62e-102	F43H9.2a	1.07e-81	NA	NA
lcl|NW_011937564.1_cds_XP_011413415.1_37054	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918720.1_37055	NA	NA	XP_030848737.1	4.24e-93	Y55F3BL.2b	2.03e-57	NA	NA
lcl|NW_011937564.1_cds_XP_011413421.1_37056	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413423.1_37057	NA	NA	XP_030842458.1	0	C33G3.4	4.1e-156	NA	NA
lcl|NW_011937564.1_cds_XP_019918723.1_37058	NA	NA	XP_030842459.1	0	C33G3.4	1.69e-141	NA	NA
lcl|NW_011937564.1_cds_XP_011413422.1_37059	NA	NA	XP_030842458.1	0	C33G3.4	3.58e-154	NA	NA
lcl|NW_011937564.1_cds_XP_011413424.1_37060	NA	NA	NA	NA	R08B4.3	9.04e-21	NA	NA
lcl|NW_011937564.1_cds_XP_011413425.1_37061	NA	NA	XP_030829618.1	8.47e-27	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413426.1_37062	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413427.1_37063	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918736.1_37064	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413428.1_37065	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413431.1_37066	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413429.1_37067	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413430.1_37068	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413483.1_37069	NA	NA	XP_030850895.1	7.2e-65	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413437.1_37070	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918726.1_37071	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413484.1_37072	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918727.1_37073	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918728.1_37074	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918730.1_37075	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413434.1_37076	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918729.1_37077	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413432.1_37078	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413433.1_37079	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413439.1_37080	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413440.1_37081	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413442.1_37082	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413443.1_37083	NA	NA	NA	NA	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413445.1_37084	NA	NA	NP_001073010.1	9.1e-82	F38A6.1b	6.83e-56	FBgn0000659	8.76e-38
lcl|NW_011937564.1_cds_XP_011413447.1_37085	NA	NA	XP_030854861.1	9.95e-27	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_011413448.1_37086	NA	NA	XP_030854861.1	7.52e-27	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918717.1_37087	NA	NA	XP_030854861.1	4.49e-27	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918718.1_37088	NA	NA	XP_030854861.1	4.49e-27	NA	NA	NA	NA
lcl|NW_011937564.1_cds_XP_019918719.1_37089	NA	NA	XP_030854861.1	4.49e-27	NA	NA	NA	NA
